Location Name,Lat,Long,Datetime,Member,Parameter,Value
rail,53.90625,-0.984375,18/07/2022,0,air_temperature,29.678125000000023
rail,54.09375,-1.265625,18/07/2022,0,air_temperature,29.771875000000023
rail,54.28125,-1.546875,18/07/2022,0,air_temperature,26.459375000000023
rail,54.28125,-1.265625,18/07/2022,0,air_temperature,28.771875000000023
rail,54.46875,-1.546875,18/07/2022,0,air_temperature,27.896875000000023
rail,54.65625,-1.546875,18/07/2022,0,air_temperature,28.959375000000023
rail,54.84375,-1.546875,18/07/2022,0,air_temperature,29.209375000000023
rail,55.03125,-1.546875,18/07/2022,0,air_temperature,17.740625000000023
rail,55.21875,-1.546875,18/07/2022,0,air_temperature,26.490625000000023
rail,55.40625,-1.828125,18/07/2022,0,air_temperature,28.053125000000023
rail,55.40625,-1.546875,18/07/2022,0,air_temperature,17.896875000000023
rail,55.59375,-1.828125,18/07/2022,0,air_temperature,28.428125000000023
rail,55.78125,-2.390625,18/07/2022,0,air_temperature,26.240625000000023
rail,55.78125,-2.109375,18/07/2022,0,air_temperature,27.084375000000023
rail,55.78125,-1.828125,18/07/2022,0,air_temperature,18.271875000000023
rail,55.96875,-3.234375,18/07/2022,0,air_temperature,27.365625000000023
rail,55.96875,-2.953125,18/07/2022,0,air_temperature,27.209375000000023
rail,55.96875,-2.671875,18/07/2022,0,air_temperature,15.271875000000023
rail,55.96875,-2.390625,18/07/2022,0,air_temperature,15.771875000000023
rail,51.65625,-0.140625,18/07/2022,0,air_temperature,32.95937500000002
rail,51.84375,-0.140625,18/07/2022,0,air_temperature,32.27187500000002
rail,52.03125,-0.140625,18/07/2022,0,air_temperature,32.45937500000002
rail,52.21875,-0.421875,18/07/2022,0,air_temperature,33.74062500000002
rail,52.21875,-0.140625,18/07/2022,0,air_temperature,33.52187500000002
rail,52.40625,-0.140625,18/07/2022,0,air_temperature,33.92812500000002
rail,52.59375,-0.421875,18/07/2022,0,air_temperature,33.89687500000002
rail,52.59375,-0.140625,18/07/2022,0,air_temperature,34.24062500000002
rail,52.78125,-0.703125,18/07/2022,0,air_temperature,34.17812500000002
rail,52.78125,-0.421875,18/07/2022,0,air_temperature,34.52187500000002
rail,52.96875,-0.703125,18/07/2022,0,air_temperature,34.17812500000002
rail,53.15625,-0.984375,18/07/2022,0,air_temperature,31.959375000000023
rail,53.15625,-0.703125,18/07/2022,0,air_temperature,32.70937500000002
rail,53.34375,-0.984375,18/07/2022,0,air_temperature,32.39687500000002
rail,53.53125,-0.984375,18/07/2022,0,air_temperature,32.64687500000002
rail,53.71875,-1.265625,18/07/2022,0,air_temperature,32.58437500000002
rail,53.71875,-0.984375,18/07/2022,0,air_temperature,32.33437500000002
rail,53.90625,-1.265625,18/07/2022,0,air_temperature,32.20937500000002
rail,53.90625,-0.984375,18/07/2022,0,air_temperature,30.928125000000023
rail,54.09375,-1.265625,18/07/2022,0,air_temperature,31.271875000000023
rail,54.28125,-1.546875,18/07/2022,0,air_temperature,28.084375000000023
rail,54.28125,-1.265625,18/07/2022,0,air_temperature,30.303125000000023
